,date,City,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
22483,2020-06-18,JYV,0.0,0.0,13.257287581699348,18.83624183006536,7.3668137254901955,15.4
22484,2020-06-19,JYV,0.0,0.0,13.25921568627451,18.83843137254902,7.368235294117647,13.5
22485,2020-06-19,JYV,0.0,0.0,13.261143790849673,18.84062091503268,7.369656862745098,10.6
22486,2020-06-19,JYV,0.0,0.0,13.263071895424837,18.84281045751634,7.371078431372548,10.6
22487,2020-06-20,JYV,0.0,0.0,13.265,18.845,7.3725,16.5
22488,2020-06-20,JYV,0.0,0.0,13.266928104575165,18.84718954248366,7.37392156862745,12.1
22489,2020-06-20,JYV,0.0,0.0,13.268856209150327,18.84937908496732,7.375343137254902,14.6
22490,2020-06-21,JYV,0.0,0.0,13.27078431372549,18.85156862745098,7.376764705882352,10.0
22491,2020-06-21,JYV,0.0,0.0,13.272712418300653,18.853758169934643,7.378186274509804,6.9
22492,2020-06-21,JYV,0.0,0.0,13.274640522875817,18.8559477124183,7.379607843137254,9.2
22493,2020-06-22,JYV,0.0,0.0,13.276568627450981,18.858137254901962,7.381029411764706,6.2
22494,2020-06-22,JYV,0.0,0.0,13.278496732026145,18.86032679738562,7.382450980392156,6.0
22495,2020-06-22,JYV,0.0,0.0,13.280424836601307,18.86251633986928,7.383872549019608,7.2
22496,2020-06-23,JYV,0.0,0.0,13.282352941176471,18.864705882352943,7.385294117647058,7.0
22497,2020-06-23,JYV,0.0,0.0,13.284281045751634,18.8668954248366,7.38671568627451,8.2
22498,2020-06-23,JYV,0.0,0.0,13.286209150326798,18.869084967320262,7.38813725490196,8.5
22499,2020-06-24,JYV,0.0,0.0,13.288137254901962,18.87127450980392,7.389558823529411,10.5
22500,2020-06-24,JYV,0.0,0.0,13.290065359477126,18.87346405228758,7.390980392156862,11.7
22501,2020-06-24,JYV,0.0,0.0,13.291993464052288,18.875653594771244,7.392401960784313,11.7
22502,2020-06-25,JYV,0.0,0.0,13.29392156862745,18.877843137254903,7.3938235294117645,12.4
22503,2020-06-25,JYV,0.0,0.0,13.295849673202614,18.880032679738562,7.395245098039215,11.9
22504,2020-06-25,JYV,0.0,0.0,13.297777777777778,18.882222222222225,7.3966666666666665,13.3
22505,2020-06-26,JYV,0.0,0.0,13.299705882352942,18.88441176470588,7.398088235294117,11.4
22506,2020-06-26,JYV,0.0,0.0,13.301633986928106,18.886601307189544,7.3995098039215685,14.1
22507,2020-06-26,JYV,0.0,0.0,13.303562091503267,18.888790849673203,7.400931372549019,14.4
22508,2020-06-27,JYV,0.0,0.0,13.30549019607843,18.890980392156862,7.402352941176471,10.6
22509,2020-06-27,JYV,0.0,0.0,13.307418300653595,18.893169934640525,7.403774509803921,13.2
22510,2020-06-27,JYV,0.0,0.0,13.309346405228759,18.89535947712418,7.405196078431372,12.4
22511,2020-06-28,JYV,0.0,0.0,13.311274509803923,18.897549019607844,7.406617647058823,13.3
22512,2020-06-28,JYV,0.0,0.0,13.313202614379087,18.899738562091503,7.408039215686274,12.0
22513,2020-06-28,JYV,0.0,0.0,13.315130718954247,18.901928104575163,7.409460784313725,17.0
22514,2020-06-29,JYV,6.2,0.0,13.317058823529411,18.904117647058825,7.410882352941176,16.1
22515,2020-06-29,JYV,6.2,0.0,13.318986928104575,18.906307189542485,7.412303921568627,9.7
22516,2020-06-29,JYV,6.2,0.0,13.32091503267974,18.908496732026144,7.413725490196078,12.2
22517,2020-06-30,JYV,39.3,0.0,13.322843137254903,18.910686274509807,7.415147058823529,16.1
22518,2020-06-30,JYV,39.3,0.0,13.324771241830067,18.912875816993463,7.41656862745098,13.4
22519,2020-06-30,JYV,39.3,0.0,13.326699346405228,18.915065359477126,7.417990196078431,14.7
22520,2020-07-01,JYV,12.5,0.0,13.328627450980392,18.917254901960785,7.419411764705882,14.0
22521,2020-07-01,JYV,12.5,0.0,13.330555555555556,18.919444444444444,7.4208333333333325,10.7
22522,2020-07-01,JYV,12.5,0.0,13.33248366013072,18.921633986928107,7.422254901960784,11.6
22523,2020-07-02,JYV,5.0,0.0,13.334411764705884,18.923823529411763,7.4236764705882345,10.6
22524,2020-07-02,JYV,5.0,0.0,13.336339869281048,18.926013071895426,7.425098039215686,8.3
22525,2020-07-02,JYV,5.0,0.0,13.338267973856208,18.928202614379085,7.426519607843137,6.5
22526,2020-07-03,JYV,0.0,0.0,13.340196078431372,18.930392156862744,7.427941176470588,11.9
22527,2020-07-03,JYV,0.0,0.0,13.342124183006536,18.932581699346407,7.429362745098039,9.5
22528,2020-07-03,JYV,0.0,0.0,13.3440522875817,18.934771241830067,7.43078431372549,11.1
22529,2020-07-04,JYV,16.5,0.0,13.345980392156864,18.936960784313726,7.432205882352941,10.6
22530,2020-07-04,JYV,16.5,0.0,13.347908496732028,18.939150326797385,7.433627450980392,8.7
22531,2020-07-04,JYV,16.5,0.0,13.349836601307189,18.941339869281045,7.435049019607843,7.5
22532,2020-07-05,JYV,16.6,0.0,13.351764705882353,18.943529411764708,7.436470588235293,13.2
22533,2020-07-05,JYV,16.6,0.0,13.353692810457517,18.945718954248367,7.437892156862745,8.2
22534,2020-07-05,JYV,16.6,0.0,13.35562091503268,18.947908496732026,7.439313725490195,10.8
22535,2020-07-06,JYV,0.0,0.0,13.357549019607845,18.95009803921569,7.440735294117647,14.6
22536,2020-07-06,JYV,0.0,0.0,13.359477124183005,18.952287581699345,7.442156862745097,11.9
22537,2020-07-06,JYV,0.0,0.0,13.36140522875817,18.954477124183008,7.443578431372549,14.3
22538,2020-07-07,JYV,7.5,0.0,13.363333333333333,18.956666666666667,7.444999999999999,11.8
22539,2020-07-07,JYV,7.5,0.0,13.365261437908497,18.958856209150326,7.446421568627451,8.5
22540,2020-07-07,JYV,7.5,0.0,13.367189542483661,18.96104575163399,7.447843137254901,10.2
22541,2020-07-08,JYV,0.0,0.0,13.369117647058825,18.963235294117645,7.449264705882353,7.7
22542,2020-07-08,JYV,0.0,0.0,13.371045751633986,18.965424836601308,7.4506862745098035,11.9
22543,2020-07-08,JYV,0.0,0.0,13.37297385620915,18.967614379084967,7.452107843137254,6.2
22544,2020-07-09,JYV,0.5,0.0,13.374901960784314,18.969803921568626,7.4535294117647055,6.4
22545,2020-07-09,JYV,0.5,0.0,13.376830065359478,18.97199346405229,7.454950980392156,5.7
22546,2020-07-09,JYV,0.5,0.0,13.378758169934642,18.97418300653595,7.4563725490196076,6.1
22547,2020-07-10,JYV,1.0,0.0,13.380686274509806,18.976372549019608,7.457794117647058,8.5
22548,2020-07-10,JYV,1.0,0.0,13.382614379084966,18.97856209150327,7.45921568627451,4.7
22549,2020-07-10,JYV,1.0,0.0,13.38454248366013,18.980751633986927,7.46063725490196,5.5
22550,2020-07-11,JYV,15.3,0.0,13.386470588235294,18.98294117647059,7.462058823529412,10.4
22551,2020-07-11,JYV,15.3,0.0,13.388398692810458,18.98513071895425,7.463480392156862,5.0
22552,2020-07-11,JYV,15.3,0.0,13.390326797385622,18.987320261437908,7.464901960784314,8.7
22553,2020-07-12,JYV,0.0,0.0,13.392254901960786,18.98950980392157,7.466323529411764,6.6
22554,2020-07-12,JYV,0.0,0.0,13.394183006535947,18.991699346405227,7.467745098039215,6.2
22555,2020-07-12,JYV,0.0,0.0,13.39611111111111,18.99388888888889,7.469166666666666,6.2
22556,2020-07-13,JYV,1.5,0.0,13.398039215686275,18.99607843137255,7.470588235294117,8.5
22557,2020-07-13,JYV,1.5,0.0,13.399967320261439,18.99826797385621,7.472009803921568,5.1
22558,2020-07-13,JYV,1.5,0.0,13.401895424836603,19.00045751633987,7.473431372549019,6.6
22559,2020-07-14,JYV,0.0,0.0,13.403823529411763,19.00264705882353,7.47485294117647,6.3
22560,2020-07-14,JYV,0.0,0.0,13.405751633986927,19.00483660130719,7.476274509803921,8.8
22561,2020-07-14,JYV,0.0,0.0,13.407679738562091,19.007026143790853,7.477696078431372,6.5
22562,2020-07-15,JYV,0.0,0.0,13.409607843137255,19.00921568627451,7.479117647058823,6.8
22563,2020-07-15,JYV,0.0,0.0,13.41153594771242,19.01140522875817,7.4805392156862744,4.7
22564,2020-07-15,JYV,0.0,0.0,13.413464052287583,19.01359477124183,7.481960784313725,7.2
22565,2020-07-16,JYV,0.0,0.0,13.415392156862744,19.01578431372549,7.483382352941176,8.2
22566,2020-07-16,JYV,0.0,0.0,13.417320261437908,19.017973856209153,7.484803921568627,7.4
22567,2020-07-16,JYV,0.0,0.0,13.419248366013072,19.02016339869281,7.486225490196078,9.5
22568,2020-07-17,JYV,0.0,0.0,13.421176470588236,19.02235294117647,7.487647058823529,9.5
22569,2020-07-17,JYV,0.0,0.0,13.4231045751634,19.02454248366013,7.48906862745098,6.7
22570,2020-07-17,JYV,0.0,0.0,13.425032679738564,19.02673202614379,7.490490196078431,9.3
22571,2020-07-18,JYV,0.0,0.0,13.426960784313724,19.028921568627453,7.491911764705882,11.7
22572,2020-07-18,JYV,0.0,0.0,13.428888888888888,19.031111111111112,7.493333333333333,9.8
22573,2020-07-18,JYV,0.0,0.0,13.430816993464052,19.03330065359477,7.494754901960784,10.9
22574,2020-07-19,JYV,0.0,0.0,13.432745098039216,19.03549019607843,7.496176470588235,12.1
22575,2020-07-19,JYV,0.0,0.0,13.43467320261438,19.03767973856209,7.497598039215686,12.2
22576,2020-07-19,JYV,0.0,0.0,13.436601307189544,19.039869281045753,7.499019607843136,11.2
22577,2020-07-20,JYV,0.0,0.0,13.438529411764705,19.042058823529413,7.500441176470588,15.3
22578,2020-07-20,JYV,0.0,0.0,13.440457516339869,19.044248366013072,7.501862745098038,12.1
22579,2020-07-20,JYV,0.0,0.0,13.442385620915033,19.046437908496735,7.50328431372549,16.9
22580,2020-07-21,JYV,0.0,0.0,13.444313725490197,19.04862745098039,7.5047058823529404,12.7
22581,2020-07-21,JYV,0.0,0.0,13.446241830065361,19.050816993464053,7.506127450980392,12.0
22582,2020-07-21,JYV,0.0,0.0,13.448169934640525,19.053006535947713,7.5075490196078425,12.6
22583,2020-07-22,JYV,0.0,0.0,13.450098039215685,19.055196078431372,7.508970588235294,10.7
22584,2020-07-22,JYV,0.0,0.0,13.45202614379085,19.057385620915035,7.5103921568627445,11.9
22585,2020-07-22,JYV,0.0,0.0,13.453954248366014,19.05957516339869,7.511813725490196,13.0
22586,2020-07-23,JYV,0.0,0.0,13.455882352941178,19.061764705882354,7.513235294117647,10.7
22587,2020-07-23,JYV,0.0,0.0,13.457810457516342,19.063954248366013,7.514656862745098,12.5
22588,2020-07-23,JYV,0.0,0.0,13.459738562091502,19.066143790849672,7.516078431372549,10.5
22589,2020-07-24,JYV,4.0,0.0,13.461666666666666,19.068333333333335,7.517499999999999,9.0
22590,2020-07-24,JYV,4.0,0.0,13.46359477124183,19.070522875816994,7.518921568627451,6.1
22591,2020-07-24,JYV,4.0,0.0,13.465522875816994,19.072712418300654,7.520343137254901,8.1
22592,2020-07-25,JYV,3.5,0.0,13.467450980392158,19.074901960784317,7.521764705882353,12.8
22593,2020-07-25,JYV,3.5,0.0,13.469379084967322,19.077091503267972,7.523186274509803,10.0
22594,2020-07-25,JYV,3.5,0.0,13.471307189542483,19.079281045751635,7.524607843137255,10.1
22595,2020-07-26,JYV,2.0,0.0,13.473235294117647,19.081470588235295,7.526029411764705,7.5
22596,2020-07-26,JYV,2.0,0.0,13.47516339869281,19.083660130718954,7.527450980392157,9.7
22597,2020-07-26,JYV,2.0,0.0,13.477091503267975,19.085849673202617,7.528872549019607,6.9
22598,2020-07-27,JYV,0.0,0.0,13.479019607843139,19.088039215686273,7.530294117647059,11.1
22599,2020-07-27,JYV,0.0,0.0,13.480947712418303,19.090228758169935,7.531715686274509,7.9
22600,2020-07-27,JYV,0.0,0.0,13.482875816993463,19.092418300653595,7.53313725490196,7.6
22601,2020-07-28,JYV,1.0,0.0,13.484803921568627,19.094607843137254,7.534558823529411,16.4
22602,2020-07-28,JYV,1.0,0.0,13.486732026143791,19.096797385620917,7.535980392156862,9.5
22603,2020-07-28,JYV,1.0,0.0,13.488660130718955,19.098986928104576,7.5374019607843135,14.5
22604,2020-07-29,JYV,9.5,0.0,13.490588235294119,19.101176470588236,7.538823529411764,15.2
22605,2020-07-29,JYV,9.5,0.0,13.492516339869283,19.1033660130719,7.5402450980392155,14.3
22606,2020-07-29,JYV,9.5,0.0,13.494444444444444,19.105555555555554,7.541666666666666,12.7
22607,2020-07-30,JYV,0.0,0.0,13.496372549019608,19.107745098039217,7.5430882352941175,9.4
22608,2020-07-30,JYV,0.0,0.0,13.498300653594772,19.109934640522876,7.544509803921568,11.7
22609,2020-07-30,JYV,0.0,0.0,13.500228758169936,19.112124183006536,7.54593137254902,8.2
22610,2020-07-31,JYV,0.0,0.0,13.5021568627451,19.1143137254902,7.54735294117647,9.0
22611,2020-07-31,JYV,0.0,0.0,13.50408496732026,19.116503267973854,7.548774509803921,11.1
22612,2020-07-31,JYV,0.0,0.0,13.506013071895424,19.118692810457517,7.550196078431372,9.8
22613,2020-08-01,JYV,0.0,0.0,13.507941176470588,19.120882352941177,7.551617647058823,7.6
22614,2020-08-01,JYV,0.0,0.0,13.509869281045752,19.123071895424836,7.553039215686274,7.8
22615,2020-08-01,JYV,0.0,0.0,13.511797385620916,19.1252614379085,7.554460784313725,10.7
22616,2020-08-02,JYV,1.0,0.0,13.51372549019608,19.127450980392158,7.555882352941176,10.7
22617,2020-08-02,JYV,1.0,0.0,13.51565359477124,19.129640522875818,7.557303921568627,8.6
22618,2020-08-02,JYV,1.0,0.0,13.517581699346405,19.131830065359477,7.558725490196078,9.9
22619,2020-08-03,JYV,0.5,0.0,13.519509803921569,19.134019607843136,7.560147058823529,13.3
22620,2020-08-03,JYV,0.5,0.0,13.521437908496733,19.1362091503268,7.56156862745098,8.3
22621,2020-08-03,JYV,0.5,0.0,13.523366013071897,19.13839869281046,7.562990196078431,13.6
22622,2020-08-04,JYV,7.7,0.0,13.52529411764706,19.140588235294118,7.5644117647058815,9.6
22623,2020-08-04,JYV,7.7,0.0,13.527222222222221,19.14277777777778,7.565833333333333,8.8
22624,2020-08-04,JYV,7.7,0.0,13.529150326797385,19.144967320261436,7.5672549019607835,6.6
22625,2020-08-05,JYV,0.0,0.0,13.53107843137255,19.1471568627451,7.568676470588235,10.8
22626,2020-08-05,JYV,0.0,0.0,13.533006535947713,19.14934640522876,7.570098039215686,12.0
22627,2020-08-05,JYV,0.0,0.0,13.534934640522877,19.151535947712418,7.571519607843137,12.9
22628,2020-08-06,JYV,1.0,0.0,13.536862745098041,19.15372549019608,7.572941176470588,10.2
22629,2020-08-06,JYV,1.0,0.0,13.538790849673202,19.155915032679736,7.574362745098039,9.0
22630,2020-08-06,JYV,1.0,0.0,13.540718954248366,19.1581045751634,7.57578431372549,8.0
22631,2020-08-07,JYV,0.0,0.0,13.54264705882353,19.16029411764706,7.577205882352941,10.7
22632,2020-08-07,JYV,0.0,0.0,13.544575163398694,19.162483660130718,7.578627450980392,12.2
22633,2020-08-07,JYV,0.0,0.0,13.546503267973858,19.16467320261438,7.580049019607842,12.9
22634,2020-08-08,JYV,0.0,0.0,13.548431372549022,19.16686274509804,7.581470588235294,12.0
22635,2020-08-08,JYV,0.0,0.0,13.550359477124182,19.1690522875817,7.582892156862744,10.0
22636,2020-08-08,JYV,0.0,0.0,13.552287581699346,19.171241830065362,7.584313725490196,11.8
22637,2020-08-09,JYV,0.0,0.0,13.55421568627451,19.173431372549018,7.585735294117646,11.6
22638,2020-08-09,JYV,0.0,0.0,13.556143790849674,19.17562091503268,7.587156862745098,12.6
22639,2020-08-09,JYV,0.0,0.0,13.558071895424838,19.17781045751634,7.588578431372548,11.7
22640,2020-08-10,JYV,0.0,0.0,13.559999999999999,19.18,7.59,13.4
22641,2020-08-10,JYV,0.0,0.0,13.561928104575163,19.182189542483663,7.59142156862745,11.1
22642,2020-08-10,JYV,0.0,0.0,13.563856209150327,19.18437908496732,7.592843137254902,13.1
22643,2020-08-11,JYV,0.0,0.0,13.56578431372549,19.18656862745098,7.5942647058823525,7.7
22644,2020-08-11,JYV,0.0,0.0,13.567712418300655,19.18875816993464,7.595686274509803,10.5
22645,2020-08-11,JYV,0.0,0.0,13.569640522875819,19.1909477124183,7.5971078431372545,11.0
22646,2020-08-12,JYV,0.0,0.0,13.57156862745098,19.193137254901963,7.598529411764705,5.3
22647,2020-08-12,JYV,0.0,0.0,13.573496732026143,19.195326797385622,7.5999509803921566,5.3
22648,2020-08-12,JYV,0.0,0.0,13.575424836601307,19.19751633986928,7.601372549019607,6.0
22649,2020-08-13,JYV,0.0,0.0,13.577352941176471,19.199705882352944,7.602794117647059,13.0
22650,2020-08-13,JYV,0.0,0.0,13.579281045751635,19.2018954248366,7.604215686274509,9.4
22651,2020-08-13,JYV,0.0,0.0,13.5812091503268,19.204084967320263,7.605637254901961,6.5
22652,2020-08-14,JYV,0.5,0.0,13.58313725490196,19.206274509803922,7.607058823529411,7.8
22653,2020-08-14,JYV,0.5,0.0,13.585065359477124,19.20846405228758,7.608480392156863,8.6
22654,2020-08-14,JYV,0.5,0.0,13.586993464052288,19.210653594771244,7.609901960784313,4.6
22655,2020-08-15,JYV,0.0,0.0,13.588921568627452,19.2128431372549,7.611323529411764,10.4
22656,2020-08-15,JYV,0.0,0.0,13.590849673202616,19.215032679738563,7.612745098039215,14.8
22657,2020-08-15,JYV,0.0,0.0,13.59277777777778,19.217222222222222,7.614166666666666,10.0
22658,2020-08-16,JYV,0.0,0.0,13.59470588235294,19.21941176470588,7.615588235294117,13.2
22659,2020-08-16,JYV,0.0,0.0,13.596633986928104,19.221601307189545,7.617009803921568,12.4
22660,2020-08-16,JYV,0.0,0.0,13.598562091503268,19.223790849673204,7.618431372549019,13.2
22661,2020-08-17,JYV,0.0,0.0,13.600490196078432,19.225980392156863,7.61985294117647,5.6
22662,2020-08-17,JYV,0.0,0.0,13.602418300653596,19.228169934640523,7.621274509803921,3.0
22663,2020-08-17,JYV,0.0,0.0,13.604346405228757,19.230359477124182,7.622696078431372,4.5
22664,2020-08-18,JYV,0.0,0.0,13.60627450980392,19.232549019607845,7.624117647058823,4.8
22665,2020-08-18,JYV,0.0,0.0,13.608202614379085,19.234738562091504,7.625539215686274,2.0
22666,2020-08-18,JYV,0.0,0.0,13.610130718954249,19.236928104575163,7.626960784313725,3.7
22667,2020-08-19,JYV,0.0,0.0,13.612058823529413,19.239117647058826,7.628382352941176,10.1
22668,2020-08-19,JYV,0.0,0.0,13.613986928104577,19.241307189542482,7.629803921568627,5.5
22669,2020-08-19,JYV,0.0,0.0,13.615915032679737,19.243496732026145,7.631225490196078,9.9
22670,2020-08-20,JYV,0.0,0.0,13.617843137254901,19.245686274509804,7.632647058823529,8.9
22671,2020-08-20,JYV,0.0,0.0,13.619771241830065,19.247875816993464,7.63406862745098,12.0
22672,2020-08-20,JYV,0.0,0.0,13.62169934640523,19.250065359477126,7.635490196078431,7.8
22673,2020-08-21,JYV,0.0,0.0,13.623627450980393,19.252254901960782,7.636911764705882,10.4
22674,2020-08-21,JYV,0.0,0.0,13.625555555555557,19.254444444444445,7.638333333333333,8.6
22675,2020-08-21,JYV,0.0,0.0,13.627483660130718,19.256633986928104,7.639754901960784,7.9
22676,2020-08-22,JYV,4.6,0.0,13.629411764705882,19.258823529411764,7.641176470588235,15.8
22677,2020-08-22,JYV,4.6,0.0,13.631339869281046,19.261013071895427,7.642598039215686,8.0
22678,2020-08-22,JYV,4.6,0.0,13.63326797385621,19.263202614379086,7.644019607843137,12.3
22679,2020-08-23,JYV,4.5,0.0,13.635196078431374,19.265392156862745,7.645441176470587,17.3
22680,2020-08-23,JYV,4.5,0.0,13.637124183006538,19.267581699346408,7.646862745098039,15.8
22681,2020-08-23,JYV,4.5,0.0,13.639052287581698,19.269771241830064,7.6482843137254894,16.5
22682,2020-08-24,JYV,2.0,0.0,13.640980392156862,19.271960784313727,7.649705882352941,12.6
22683,2020-08-24,JYV,2.0,0.0,13.642908496732026,19.274150326797386,7.6511274509803915,10.0
22684,2020-08-24,JYV,2.0,0.0,13.64483660130719,19.276339869281045,7.652549019607843,10.6
22685,2020-08-25,JYV,0.0,0.0,13.646764705882354,19.27852941176471,7.6539705882352935,7.7
22686,2020-08-25,JYV,0.0,0.0,13.648692810457518,19.280718954248364,7.655392156862745,3.2
22687,2020-08-25,JYV,0.0,0.0,13.650620915032679,19.282908496732027,7.656813725490196,5.2
22688,2020-08-26,JYV,0.0,0.0,13.652549019607843,19.285098039215686,7.658235294117647,4.5
22689,2020-08-26,JYV,0.0,0.0,13.654477124183007,19.287287581699346,7.659656862745098,5.6
22690,2020-08-26,JYV,0.0,0.0,13.656405228758171,19.28947712418301,7.661078431372548,4.6
22691,2020-08-27,JYV,0.6,0.0,13.658333333333335,19.291666666666668,7.6625,8.4
22692,2020-08-27,JYV,0.6,0.0,13.660261437908495,19.293856209150327,7.66392156862745,4.6
22693,2020-08-27,JYV,0.6,0.0,13.66218954248366,19.296045751633986,7.665343137254902,4.8
22694,2020-08-28,JYV,0.0,0.0,13.664117647058823,19.298235294117646,7.666764705882352,5.3
22695,2020-08-28,JYV,0.0,0.0,13.666045751633987,19.30042483660131,7.668186274509804,5.4
22696,2020-08-28,JYV,0.0,0.0,13.667973856209152,19.302614379084968,7.669607843137254,5.5
22697,2020-08-29,JYV,0.5,0.0,13.669901960784316,19.304803921568627,7.671029411764706,3.4
22698,2020-08-29,JYV,0.5,0.0,13.671830065359476,19.30699346405229,7.672450980392156,8.2
22699,2020-08-29,JYV,0.5,0.0,13.67375816993464,19.309183006535946,7.673872549019608,3.5
22700,2020-08-30,JYV,2.5,0.0,13.675686274509804,19.31137254901961,7.675294117647058,10.7
22701,2020-08-30,JYV,2.5,0.0,13.677614379084968,19.313562091503268,7.676715686274509,4.5
22702,2020-08-30,JYV,2.5,0.0,13.679542483660132,19.315751633986928,7.67813725490196,10.1
22703,2020-08-31,JYV,0.0,0.0,13.681470588235296,19.31794117647059,7.679558823529411,12.4
22704,2020-08-31,JYV,0.0,0.0,13.683398692810457,19.320130718954246,7.6809803921568625,8.2
22705,2020-08-31,JYV,0.0,0.0,13.68532679738562,19.32232026143791,7.682401960784313,11.7
22706,2020-09-01,JYV,0.0,0.0,13.687254901960785,19.32450980392157,7.6838235294117645,6.4
22707,2020-09-01,JYV,0.0,0.0,13.689183006535949,19.326699346405228,7.685245098039215,2.9
22708,2020-09-01,JYV,0.0,0.0,13.691111111111113,19.32888888888889,7.6866666666666665,7.6
22709,2020-09-02,JYV,0.0,0.0,13.693039215686277,19.33107843137255,7.688088235294117,3.9
22710,2020-09-02,JYV,0.0,0.0,13.694967320261437,19.33326797385621,7.689509803921569,1.7
22711,2020-09-02,JYV,0.0,0.0,13.696895424836601,19.335457516339872,7.690931372549019,3.4
22712,2020-09-03,JYV,1.7,0.0,13.698823529411765,19.337647058823528,7.69235294117647,15.1
22713,2020-09-03,JYV,1.7,0.0,13.700751633986929,19.33983660130719,7.693774509803921,4.0
22714,2020-09-03,JYV,1.7,0.0,13.702679738562093,19.34202614379085,7.695196078431372,9.7
22715,2020-09-04,JYV,3.0,0.0,13.704607843137254,19.34421568627451,7.696617647058823,12.2
22716,2020-09-04,JYV,3.0,0.0,13.706535947712418,19.346405228758172,7.698039215686274,13.4
22717,2020-09-04,JYV,3.0,0.0,13.708464052287582,19.348594771241828,7.699460784313725,12.9
22718,2020-09-05,JYV,0.5,0.0,13.710392156862746,19.35078431372549,7.700882352941176,14.5
22719,2020-09-05,JYV,0.5,0.0,13.71232026143791,19.35297385620915,7.702303921568627,13.2
22720,2020-09-05,JYV,0.5,0.0,13.714248366013074,19.35516339869281,7.703725490196078,13.5
22721,2020-09-06,JYV,0.5,0.0,13.716176470588234,19.357352941176472,7.705147058823529,11.0
22722,2020-09-06,JYV,0.5,0.0,13.718104575163398,19.35954248366013,7.70656862745098,6.5
22723,2020-09-06,JYV,0.5,0.0,13.720032679738562,19.36173202614379,7.7079901960784305,10.5
22724,2020-09-07,JYV,0.0,0.0,13.721960784313726,19.363921568627454,7.709411764705882,6.1
22725,2020-09-07,JYV,0.0,0.0,13.72388888888889,19.36611111111111,7.7108333333333325,7.0
22726,2020-09-07,JYV,0.0,0.0,13.725816993464054,19.368300653594773,7.712254901960784,2.6
22727,2020-09-08,JYV,2.6,0.0,13.727745098039215,19.370490196078432,7.713676470588235,4.1
22728,2020-09-08,JYV,2.6,0.0,13.729673202614379,19.37267973856209,7.715098039215686,3.8
22729,2020-09-08,JYV,2.6,0.0,13.731601307189543,19.374869281045754,7.716519607843137,2.5
22730,2020-09-09,JYV,18.0,0.0,13.733529411764707,19.37705882352941,7.717941176470588,5.2
22731,2020-09-09,JYV,18.0,0.0,13.73545751633987,19.379248366013073,7.719362745098039,9.2
22732,2020-09-09,JYV,18.0,0.0,13.737385620915035,19.381437908496732,7.72078431372549,7.0
22733,2020-09-10,JYV,12.4,0.0,13.739313725490195,19.38362745098039,7.722205882352941,9.9
22734,2020-09-10,JYV,12.4,0.0,13.74124183006536,19.385816993464054,7.723627450980391,9.9
22735,2020-09-10,JYV,12.4,0.0,13.743169934640523,19.388006535947714,7.725049019607843,9.6
22736,2020-09-11,JYV,0.0,0.0,13.745098039215687,19.390196078431373,7.726470588235293,4.3
22737,2020-09-11,JYV,0.0,0.0,13.747026143790851,19.392385620915032,7.727892156862745,5.4
22738,2020-09-11,JYV,0.0,0.0,13.748954248366015,19.39457516339869,7.729313725490195,6.3
22739,2020-09-12,JYV,12.4,0.0,13.750882352941176,19.396764705882354,7.730735294117647,7.7
22740,2020-09-12,JYV,12.4,0.0,13.75281045751634,19.398954248366014,7.732156862745097,1.8
22741,2020-09-12,JYV,12.4,0.0,13.754738562091504,19.401143790849673,7.733578431372549,3.3
22742,2020-09-13,JYV,0.0,0.0,13.756666666666668,19.403333333333336,7.734999999999999,8.7
22743,2020-09-13,JYV,0.0,0.0,13.758594771241832,19.40552287581699,7.736421568627451,8.4
22744,2020-09-13,JYV,0.0,0.0,13.760522875816992,19.407712418300655,7.7378431372549015,9.4
22745,2020-09-14,JYV,0.0,0.0,13.762450980392156,19.409901960784314,7.739264705882352,4.3
22746,2020-09-14,JYV,0.0,0.0,13.76437908496732,19.412091503267973,7.7406862745098035,4.9
22747,2020-09-14,JYV,0.0,0.0,13.766307189542484,19.414281045751636,7.742107843137254,1.2
22748,2020-09-15,JYV,5.9,0.0,13.768235294117648,19.416470588235292,7.7435294117647056,5.3
22749,2020-09-15,JYV,5.9,0.0,13.770163398692812,19.418660130718955,7.744950980392156,4.7
22750,2020-09-15,JYV,5.9,0.0,13.772091503267973,19.420849673202614,7.746372549019608,3.0
22751,2020-09-16,JYV,6.6,0.0,13.774019607843137,19.423039215686273,7.747794117647058,10.4
22752,2020-09-16,JYV,6.6,0.0,13.7759477124183,19.425228758169936,7.74921568627451,3.2
22753,2020-09-16,JYV,6.6,0.0,13.777875816993465,19.427418300653596,7.75063725490196,7.1
22754,2020-09-17,JYV,3.0,0.0,13.779803921568629,19.429607843137255,7.752058823529412,7.3
22755,2020-09-17,JYV,3.0,0.0,13.781732026143793,19.431797385620918,7.753480392156862,7.6
22756,2020-09-17,JYV,3.0,0.0,13.783660130718953,19.433986928104574,7.754901960784313,5.6
22757,2020-09-18,JYV,0.0,0.0,13.785588235294117,19.436176470588236,7.756323529411764,3.8
22758,2020-09-18,JYV,0.0,0.0,13.787516339869281,19.438366013071896,7.757745098039215,0.4
22759,2020-09-18,JYV,0.0,0.0,13.789444444444445,19.440555555555555,7.759166666666666,4.1
22760,2020-09-19,JYV,0.0,0.0,13.79137254901961,19.442745098039218,7.760588235294117,2.0
